,Discord Handle,Score
248,Nigete〡Shinsekai#5100 ,101.37065872475551
249,Nits#4900,99.15765107213828
250,Not KianRequiem #5594,108.9558482457402
251,Ola#4770,104.24363722493754
252,Oluwajuwon Micheal#5828,90.85087975687733
253,Oracle#8556,84.22751327219378
254,Owleg546#5646,101.50431006518755
255,Pierandrea#9603,89.65370589196128
256,Pine_Moe!#8905,97.4278453984361
257,Playwo#9999,113.01516318492334
258,Pope#0590,104.17005749463479
259,Pouria#8269,90.36361460331531
260,PrincessPatman#3641,110.09976264651152
261,Prolific #2918,86.02690959982422
262,Prometheus#0239,92.37748660044896
263,Pyke#7501,87.43914066711001
264,RJoseph#9883,86.24039466271394
265,Rachel Wonder#1373,104.0594114468239
266,Rackhael#0078,93.1808044168372
267,Raine#3291,112.41315179997632
268,Ramahar#4167,114.89651524264141
269,Rami#4392,78.35398528598773
270,Rayyy#4817,106.1901179142865
271,Rez92#6061,94.52410929255446
272,Rich_betoo39127,102.07912973658918
273,Rodolfo#4672,107.0288640844405
274,SAFARì 👑#2443,97.85496395076648
275,SOHΞIL#6257,106.53907459383555
276,Sajjadiii#5567,116.92736926640039
277,Salehe77,86.12566494773307
278,Sal☰h#1747,99.68907998144641
279,Sanmozhi#9227,93.00637824248545
280,Santiago#0325,105.97294957350486
281,Sara5505H | NemoSwap#5671,85.64312346951039
282,Sardius#0626,90.29724440289243
283,Saurabh#5352,108.1093786117328
284,Sbhhn_NP#8717,103.44788694680649
285,Sbhn_NP#8717,115.75231699468239
286,Senior#0608,84.23210613536213
287,Shaban#4252,84.11338245252328
288,Shawn#9698,93.28301850034666
289,ShawnEdwards#2396,85.35592499031489
290,SinD#8232,92.43979287081702
291,SocioCrypto#1741,103.32446909651098
292,Sollid#5511,83.49968939530622
293,Sotiris#4766,104.11916413044106
294,SpRiNgB0Y#8429,103.16259344910533
295,StangFAST#6177,87.74838884256373
296,SuperGops#5600,92.15533422201169
297,TastyLand#7108,89.64815768408846
298,TheLaughingMan#3062,102.82139591323933
299,Thea#2970,98.06815566738516
300,ThomasHarris2919729#3969,108.22711374792036
301,TiroBite#1924,88.05197433388582
302,Tony Miller#9779,96.35706508684197
303,Tony_#4566,99.70668667842673
304,VAliMohammadi#4715,94.61968681174316
305,ValiMohammadi#4715,82.13796576196398
306,Vamp#2819,92.49606825578229
307,VlaiMohammadi#4715,105.23182984479556
308,Voyager#8621,105.05938794747628
309,Wang#1114,98.73838436832543
310,Whaen#8866,121.1690163805273
311,Whyshock#9722,95.86958655604715
312,YAS.N.D.R.H#5349,91.90818834251267
313,YnsEmre#2431,92.73044073791063
314,Yousefi_1994#7190,102.75032340985466
315,ZSaed#2204,107.68749315835485
316,Zackmendel#9535,100.87187116027773
317,Zackmendel#9537,108.72905311433355
318,__LeMac,81.73357956920006
319,__LeMac#5096,100.99933993341172
320,_awiii#2018,102.8228506409385
321,abbasian34#8158,96.09638287609937
322,abolfazl#2441,116.34195945600027
323,abozar#9863,110.50544562495675
324,abrahamsmith#6081,103.03456315551716
325,adalhi#9468,102.578857662251
326,adele#3783,90.13577271086312
327,adriaparcerisas#5642,142.1072847864925
328,aemonk#5779,99.34725905353571
329,agha.hadi#6013,112.10960277747824
330,ahkek76#6812,102.31187480303365
331,akbaridria#6908,108.83211848875602
332,albertine#5455,110.59198960316975
333,alessio9567#7708,116.34209984136947
334,alinjmd#5979,98.65894938691302
335,alireza43#2482,100.36550466438757
336,alishek#9266,88.07707563934109
337,alisornas#7677,94.49844890116073
338,amin2234#3417,108.90347257111446
339,aminlorestani1991#2463,97.77178216000415
340,amir007#3941,107.00929692694042
341,amirkhannorii#0123,113.80253330349787
342,amirmahdi#3458,119.18572784519988
343,anacarol#5990,100.13134916705334
344,anahita#5043,96.16682025834248
345,anniecrypto#7343,101.73547717681272
346,anniecrypto#7343 ,93.37891759962349
347,aor67#3352,112.40804518260148
348,apostleoffinance,90.84067525640388
349,arabianhorses#9592,92.18045188775827
350,arash.at#6828,104.46484213310856
351,arashatashgahi#1205,80.32563090415888
352,arbi7#0979,86.04832589391326
353,arianafindik#5977,96.15342205265952
354,ariyaazhari#6688,95.7148025935354
355,arsham2020#9818,95.44670336634519
356,atashgahiensiye#3421,79.2287808678306
357,austin#6528,108.51016053417447
358,azinrezaee6#9814,103.69023390315247
359,banbannard#7857,102.17701549977343
360,bat_wayne#7626,99.58105469240108
361,baymat#4939,107.47195647963956
362,berta.vaz#9694,123.36276625721962
363,bitmit#9585,99.48922276600754
364,blanchemaria#0150,98.60025273806052
365,blue2#2710,100.12849854994977
366,boomer#4746,88.02007146407931
367,braveo#3630,95.5550741581502
368,bruce0032#8629,116.91390006211935
369,brya#8503,109.7002488419222
370,busyyy_boy#2733,105.21129406146854
371,cam_james#7228,97.74026905458425
372,captncrunch,97.47755781645816
373,captncrunch#0110,119.33891930826492
374,carlesmontala #3447,87.32864331720815
375,carlesmontala#5447,92.75440428227843
376,charliiebrown#3997,104.65256548574627
377,chefming#3846,84.5880771014332
378,chill#1002,99.36391227147868
379,christinahofman#7578,104.6461648854455
380,cindie#6302,99.24713818294221
381,cloudr3n#9021,116.0724812760997
382,codingwitharko#3289,98.17332635501653
383,cookie#4948,109.94534883116779
384,cristinatinto#3946,103.89668290734213
385,cristinatinto@3946,100.44732200121095
386,crypto02#9877,108.94590884825644
387,cryptoanalytica13#2474,103.9013012261538
388,cryptolover01#8930,111.48913589240325
389,cypher#9931,108.41302052459812
390,dante2001#9729,100.56105517701438
391,darkdoom42#1222,107.21300896084993
392,datadiva#1839,84.41256162104914
393,davidwall#4628,97.50861463778641
394,delamir#6014,95.44956034485287
395,delamir-6014#6014,92.84043200634697
396,dgtl_assets#9938,96.9254897119705
397,dinatim#3567,113.56082912925848
398,dipruv,104.78895946485333
399,dogemaster11#2154,97.54513203250583
400,dragotan#4890,106.21148462652735
401,drone.mostafa#0737,100.1723344951469
402,ehsanghadiri#2421,111.13580401508862
403,eileen.april#9350,90.29489549728723
404,elsina#6747,110.4227361487652
405,elvis#2025,88.46245327841207
406,emir0x0#6997,94.27052259460662
407,esi69#8413,101.94665337633674
408,evetliu#4718,104.28231796015028
409,exacuated#5232,85.7812626252151
410,famha#9011,88.44533831387825
411,fanta#3762,101.33224822051679
412,faraz#1121,96.91047920342555
413,farid#0908,102.77004597244351
414,fatemeh1351#2201,105.9631591849028
415,favzy#1754,99.7997124742889
416,fletch#2062,81.77189895444957
417,freemartian #5594,98.86848391274043
418,furkii#7876,95.40019817281434
419,german#3599,102.10354581681536
420,gordian_unknotted#6274,104.27276188646181
421,gretchensusan#0071,100.07385919367537
422,h4wk#6690,132.3838908471736
423,hadiseb#1688,95.79799190460157
424,hamed#2682,105.57645289617271
425,hazu#4348,86.8955527999753
426,headitmanager#1615,89.2356054080535
427,hemin#1891,93.25061122384871
428,hernandezngronk#7837,95.21699063789016
429,hernandezngronk#8737,96.33544430752247
430,hess#0890,113.6491311625059
431,hippopotamus#8573,96.8655189829875
432,hojjat7878#8809,103.81681247406246
433,hojjst7878#8809,103.87194281334986
434,hony.forto#9895,100.96441257448522
435,hosein778#6264,75.353253901434
436,hosein_maleki#9555,105.6513275583286
437,hossein#4457,98.23707806318266
438,hrst79#6741,104.74466298906385
439,https://discord.gg/MYFMkccx,97.46656229485068
440,https://discord.gg/cJyhmXMy,90.6503451754444
441,hyoeiseman#2390,85.56415005768903
442,iamgroot#2531,82.93832337799213
443,idontknowexac#3838,101.42021956956171
444,idris usta#6318,102.48228615880525
445,indaa#7589,83.97508467717743
446,indaboski#7476,96.58386155279433
447,intellidegent#1620,94.05158802015603
448,itsdctime#1040,117.20697398737029
449,itshani#0848,103.09575379774492
450,ivanmolto#3768,97.2817741956305
451,jacinta#5763,94.23556825234769
452,jacinta#5763 ,95.01219210372024
453,jack2000#2805,94.45669135025364
454,jackguy#11653,113.51858018896063
455,jackguy#1653,113.52490352731606
456,jafari000|NemoSwap#2888,99.31940231460759
457,jamham9#2116,100.43743626972434
458,janan#1151,99.32802006699133
459,jason novah#5501,98.38102714118871
460,jason76#6812,99.8314530644983
461,jennifertran.eth#3780,76.91672501082182
462,jhackworth,107.9670935399507
463,jimmysand#7265,101.74361271089299
464,john600#3297,89.99559397010843
465,jphackworth42,105.72548948551696
466,justnaysu#6125,91.724220183665
467,jxboi#6194,89.70276099039611
468,k.aliyari2020#9342,90.89367314114571
469,kaiblade#8601,99.19685553472098
470,kamalsaleh#2458,102.46927363349212
471,kdivic | XBorg#2340,99.89878831138006
472,kentmaster373#4755,95.52773581919139
473,kiana#4574,104.09691608694561
474,kianaa#6742,106.52499616900454
475,kianrequiem #5594,101.73564650490927
476,kianrequiem#5594,108.42496401944317
477,king4#6526,94.67122778179537
478,king4#6526 ,91.28484729537794
479,kkoki2#5899,98.53811892400822
480,kurksonides#7115,89.82867319484521
481,laraY#8598,94.22325253807661
482,latsan#6466,93.68820634391146
483,leeway#9090,94.65555028534122
484,leonlolly#4288,108.5085912909815
485,letah#3615,97.97912739491402
486,lgcv#1833,99.49695658623718
487,lionardo_oirpacid#8823,97.62111115925872
488,luftisa#0302,88.24978603933403
489,luisra#2658,94.24743034970837
490,m0rt3za#9352,94.92711803657811
491,mPINEzmn#0361,116.30437689782175
492,majid.ahadi68#7675,95.894645821321
493,majid67#1786,108.81291406263165
494,majidshiri171#2299,98.34335280293617
495,mamad#8731,110.6195850164626
496,mansunshine#5757,100.43066227600593
497,manuelgg#7596,99.04392595266135
498,mariacarey.eth#5554,98.76891854818298
499,marieb#2608,107.4252678334678
500,marqu#1790,141.0898714513783
501,masi#0814,96.57154953306359
502,mason_daniels#2983,120.45607213252843
503,matridervehicle#2876,96.45552989679472
504,mattkstew#2418,123.11623021390353
505,mattkstewa#2418,104.50092868215748
506,mawut0r#4824,92.69868671998262
507,medarima555#8853,90.309763674986
508,mehrdad#9766,91.53762528793341
509,mehrnaz#5364,109.75618459345974
510,merci#7875,90.15650619700719
511,mercury#8660,109.61800051590723
512,mhm#1465,112.85629044547255
513,mhmdnte#0616,101.47980040818541
514,misaghlb#2424,114.98228627132193
515,mitra#1621,90.87218653989964
516,mlh#7035,95.67245035043192
517,moe!#5903,99.48700794393378
518,moe!#8903,102.39297192200073
519,mohamadpoorabbas45#8868,85.80923902680999
520,mohsen#4796,93.82462803273766
521,mondov#4530,110.86686394591624
522,moonwalker#2542,92.87547033929586
523,mori#4583,90.47779403643428
524,morteza#4265,93.98718159591701
525,moshtaba#8382,89.37713458031824
526,mrwildcat#1969,105.30958424950619
527,mu.amani1993#5388,84.75252896435542
528,mufasa#7638,95.52517158228487
529,muze#1654,111.55118453230605
530,nakaaa13#2356,90.16458647311622
531,naranjaninja#3578,112.39334312019415
532,negar#5501,93.40985217177018
533,ngxuan885#1911,98.91978325215945
534,nilo#4284,104.87246264576923
535,ninjaturtle#0947,100.78746050357276
536,novaslaw95.nft#0387,96.83609546005958
537,nuvevecrypto#4824,92.15315945850685
538,odin.krm#4276,100.83195329094376
539,omer93#0047,111.58263771234483
540,omid#7459,109.24695015363113
541,p_crypt0#6935,84.13918672542447
542,paimon.andrey#3442,92.88028980803753
543,panda#0742,118.98707870642825
544,par_rn#7296,101.51581323036561
545,parham#9603,85.76832275813729
546,partisan_react#6169,103.44787308800072
547,pasadenian#5814,98.68719534022078
548,paty-oliveira#8354,98.65979893349227
549,paulisthrivving.eth#0527,81.07443512786381
550,peteer#1129,95.50679790578779
551,phu#7823,110.03465008090437
552,physicist#7365,92.80730472952862
553,pine_moe!#8905,133.6832846644149
554,pinehearst#1947,117.68103899086532
555,pinkpanther#3020,98.17355266607393
556,pinkphanther#3020,93.2581634433408
557,politoe#1212,93.98212506544827
558,pope#0590,106.11642769521038
559,potmo,101.5342010669361
560,pouria#7857,88.22159272877704
561,pouya_22#1482,114.06576673617744
562,primo_data#1487,93.0261811384351
563,princefarzam#9537,101.37715502746804
564,prism#0708,100.79558412952693
565,proto#9351,103.89239195312061
566,psydick#9063,92.2964034067327
567,purple898#4362,99.76237032699845
568,pyke#7501,102.88050611690007
569,rajs#5814,97.18484371313995
570,rami#4392,89.7033805642444
571,rasoul#9982,95.74972182692625
572,rich_betoo#9127,97.36613823132829
573,rmas#1206,111.63603312884928
574,rmas@1206,101.73979641502855
575,rmbourne#4124,100.79648346603015
576,saber jl #8086,103.72458514507103
577,saber jl#8086,91.99758571410698
578,saeedmzn#9911,81.32541756987158
579,saldrg#3830,102.85103742148013
580,sallar#6701,97.48548748133186
581,sami-1990#2840,104.55918087539604
582,sandesh#8645,112.780032057349
583,sarath#5345,107.29822260760426
584,satsih#2415,135.25749561584107
585,seansheppard#7827,102.16303823973098
586,sepehrmhz8#6136,103.25861496479912
587,shadmehr#5507,101.71618876558752
588,shaho#9058,87.98900646574324
589,sharita#5418,92.0659489809299
590,shigatsuwakimi#2200,98.46048483931662
591,siavahj#1512,94.47923335177805
592,siavashj,106.34229226611247
593,siavashj#1512,95.14433462972403
594,siavasj#1512,98.67372984892255
595,simafarnoud#8871,90.210296305261
596,sinaaa#1396,83.9628790587452
597,smbanaie#5528,91.79695110245436
598,smol data#9784,121.56895644207196
599,sofiat#6939,93.2061515449489
600,sqlcat4#7990,98.32102392195736
601,sunshine.julia#2784,102.19072904076411
602,superfly#5104,99.71348036563089
603,theChriscen#2558,110.70420185765168
604,thecool#1366,97.35536923053733
605,tiklin406#3250,100.69987813361215
606,tintin#9841,105.5608679767356
607,v-mr#9656,87.78090404324776
608,v-mr#9656 (400027810380644362),105.99986765866596
609,vAnt#7350,94.60237294934554
610,vendetta#2102,94.55053106004111
611,vishleshak#9183,82.27018590013168
612,vivianngdora#0704,90.14197735363994
613,xiang#4245,94.27458092676262
614,yas.n.d.r.h#5349,98.11650722034896
615,yas.n.d.rh#5349,87.86773422125617
616,yesyes#4764,87.9911225655509
617,yonusbakh#0501,87.18780437753489
618,zacsavant#0158,99.66951651125642
619,zakkisyed#0297,109.74596256533513
620,zanyar mohammady#1918,109.49385059709347
621,zazu#9249,109.15162055635092
622,zero#7512,91.08304080112988
623,zhiyar_s#4521,104.6192920752692
624,zhizhi1348#7806,101.22200021618869
625,ziemniakbiznesu#3071,86.72603879771245
626,«Abbas»,120.80574188158712
627,𝐑α𝔪αʰαʳ#4167,104.83005523131445
628,𝕻𝕾-𝕲𝟙#4650,91.38692127405318
